sku,attribute_set_code,store_view_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
A55-11,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE NARANJA,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-11,TARJETERO DOBLE NARANJA,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A55-11_tarjeterodoblenaranja_producto.jpg,A55-11_tarjeterodoblenaranja_producto,A55-11_tarjeterodoblenaranja_producto.jpg,A55-11_tarjeterodoblenaranja_producto,A55-11_tarjeterodoblenaranja_producto.jpg,A55-11_tarjeterodoblenaranja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-03,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE NEGRO,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-03,TARJETERO DOBLE NEGRO,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A55-03_tarjeterodoblenegro-producto.jpg,A55-03_tarjeterodoblenegro-producto,A55-03_tarjeterodoblenegro-producto.jpg,A55-03_tarjeterodoblenegro-producto,A55-03_tarjeterodoblenegro-producto.jpg,A55-03_tarjeterodoblenegro-producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-46,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE PEACH,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-46,TARJETERO DOBLE PEACH,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A55-46_tarjeterodoblepeach_producto.jpg,A55-46_tarjeterodoblepeach_producto,A55-46_tarjeterodoblepeach_producto.jpg,A55-46_tarjeterodoblepeach_producto,A55-46_tarjeterodoblepeach_producto.jpg,A55-46_tarjeterodoblepeach_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-20,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE ROJO,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-20,TARJETERO DOBLE ROJO,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A55-20_tarjeterodoblerojo_producto.jpg,A55-20_tarjeterodoblerojo_producto,A55-20_tarjeterodoblerojo_producto.jpg,A55-20_tarjeterodoblerojo_producto,A55-20_tarjeterodoblerojo_producto.jpg,A55-20_tarjeterodoblerojo_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-56,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE NEGRO METALICO,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-56,TARJETERO DOBLE NEGRO METALICO,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-55,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE COOPER,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-55,TARJETERO DOBLE COOPER,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A55-55_tarjeterodoblecooper_producto.jpg,A55-55_tarjeterodoblecooper_producto,A55-55_tarjeterodoblecooper_producto.jpg,A55-55_tarjeterodoblecooper_producto,A55-55_tarjeterodoblecooper_producto.jpg,A55-55_tarjeterodoblecooper_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A55-54,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO DOBLE ROSE GOLD,,"3,9"" x 2,8""",42,1,Taxable Goods,"Catalog, Search",  7.500 ,,,,A55-54,TARJETERO DOBLE ROSE GOLD,"Tarjetas, tarjetero, cuero, accesorio",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A26-01,Default,cr,simple,Default Category/Mujer/Accesorios,CR,COSMETIQUERA MIEL,,"5,2"" x 8,5"" ",126,1,Taxable Goods,"Catalog, Search",  24.000 ,,,,A26-01,COSMETIQUERA MIEL,"Maquillaje, cuero, amplia, accesorio",Cosmetiquera de cuero forrada en tela. Cierre con zipper.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A26-03,Default,cr,simple,Default Category/Mujer/Accesorios,CR,COSMETIQUERA NEGRO,,"5,2"" x 8,5"" ",126,1,Taxable Goods,"Catalog, Search",  24.000 ,,,,A26-03,COSMETIQUERA NEGRO,"Maquillaje, cuero, amplia, accesorio",Cosmetiquera de cuero forrada en tela. Cierre con zipper.,A26-03_cosmetiqueranegra_producto.jpg,A26-03_cosmetiqueranegra_producto,A26-03_cosmetiqueranegra_producto.jpg,A26-03_cosmetiqueranegra_producto,A26-03_cosmetiqueranegra_producto.jpg,A26-03_cosmetiqueranegra_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A26-46,Default,cr,simple,Default Category/Mujer/Accesorios,CR,COSMETIQUERA PEACH,,"5,2"" x 8,5"" ",126,1,Taxable Goods,"Catalog, Search",  24.000 ,,,,A26-46,COSMETIQUERA PEACH,"Maquillaje, cuero, amplia, accesorio",Cosmetiquera de cuero forrada en tela. Cierre con zipper.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A26-49,Default,cr,simple,Default Category/Mujer/Accesorios,CR,COSMETIQUERA LIMPET,,"5,2"" x 8,5"" ",126,1,Taxable Goods,"Catalog, Search",  24.000 ,,,,A26-49,COSMETIQUERA LIMPET,"Maquillaje, cuero, amplia, accesorio",Cosmetiquera de cuero forrada en tela. Cierre con zipper.,A26-49_cosmetiqueralimpet_producto.jpg,A26-49_cosmetiqueralimpet_producto,A26-49_cosmetiqueralimpet_producto.jpg,A26-49_cosmetiqueralimpet_producto,A26-49_cosmetiqueralimpet_producto.jpg,A26-49_cosmetiqueralimpet_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A72-01,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,BAUL MIEL,,"4,5"" x 9,5"" x 4""",452,1,Taxable Goods,"Catalog, Search",  42.000 ,,,,A72-01,BAUL MIEL,"Maquillaje, cuero, amplia, accesorio",Neceser de cuero sin forrar. Cierre con broche. Agarradera fija.,A72-01_baulmiel_producto.jpg,A72-01_baulmiel_producto,A72-01_baulmiel_producto.jpg,A72-01_baulmiel_producto,A72-01_baulmiel_producto.jpg,A72-01_baulmiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,A72-01_baulmiel_detalle.jpg,A72-01_baulmiel_detalle,,,,,,,,,,,
A72-03,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,BAUL NEGRO,,"4,5"" x 9,5"" x 4""",452,1,Taxable Goods,"Catalog, Search",  42.000 ,,,,A72-03,BAUL NEGRO,"Maquillaje, cuero, amplia, accesorio",Neceser de cuero sin forrar. Cierre con broche. Agarradera fija.,A72-03_baulnegro_producto.jpg,A72-03_baulnegro_producto,A72-03_baulnegro_producto.jpg,A72-03_baulnegro_producto,A72-03_baulnegro_producto.jpg,A72-03_baulnegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"A72-03_baulnegro_detalle.jpg,A72-03_baulnegro_detalle2.jpg","A72-03_baulnegro_detalle,A72-03_baulnegro_detalle2",,,,,,,,,,,
A43-02G,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MARICONERA CRAZY OSCURO/CACAO,,"6"" x 9"" x 2,5""",223,1,Taxable Goods,"Catalog, Search",  33.000 ,,,,A43-02G,MARICONERA CRAZY OSCURO/CACAO,"Maquillaje, cuero, amplia, accesorio",Mariconera de cuero forrada en tela. Cierre con zipper.,A43-02G_mariconeracacao_producto.jpg,A43-02G_mariconeracacao_producto,A43-02G_mariconeracacao_producto.jpg,A43-02G_mariconeracacao_producto,A43-02G_mariconeracacao_producto.jpg,A43-02G_mariconeracacao_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A43-01,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MARICONERA MIEL,,"6"" x 9"" x 2,5""",223,1,Taxable Goods,"Catalog, Search",  33.000 ,,,,A43-01,MARICONERA MIEL,"Maquillaje, cuero, amplia, accesorio",Mariconera de cuero forrada en tela. Cierre con zipper.,A43-01_mariconeramiel_producto.jpg,A43-01_mariconeramiel_producto,A43-01_mariconeramiel_producto.jpg,A43-01_mariconeramiel_producto,A43-01_mariconeramiel_producto.jpg,A43-01_mariconeramiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A43-03,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MARICONERA NEGRO,,"6"" x 9"" x 2,5""",223,1,Taxable Goods,"Catalog, Search",  33.000 ,,,,A43-03,MARICONERA NEGRO,"Maquillaje, cuero, amplia, accesorio",Mariconera de cuero forrada en tela. Cierre con zipper.,A43-03_mariconeranegra_producto.jpg,A43-03_mariconeranegra_producto,A43-03_mariconeranegra_producto.jpg,A43-03_mariconeranegra_producto,A43-03_mariconeranegra_producto.jpg,A43-03_mariconeranegra_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A43-20,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,MARICONERA ROJO,,"6"" x 9"" x 2,5""",223,1,Taxable Goods,"Catalog, Search",  33.000 ,,,,A43-20,MARICONERA ROJO,"Maquillaje, cuero, amplia, accesorio",Mariconera de cuero forrada en tela. Cierre con zipper.,A43-20_mariconeraroja_producto.jpg,A43-20_mariconeraroja_producto,A43-20_mariconeraroja_producto.jpg,A43-20_mariconeraroja_producto,A43-20_mariconeraroja_producto.jpg,A43-20_mariconeraroja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A53-01,Default,cr,simple,Default Category/Mujer/Accesorios,CR,ESTUCHE LENTES MIEL,,"3,7"" x 7,2"" ",88,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A53-01,ESTUCHE LENTES MIEL,"Anteojos, lentes, sol, cuero","Estuche para anteojos, de cuero sin forrar. Cierre de amarre.",A53-01_estuchelentesmiel_producto.jpg,A53-01_estuchelentesmiel_producto,A53-01_estuchelentesmiel_producto.jpg,A53-01_estuchelentesmiel_producto,A53-01_estuchelentesmiel_producto.jpg,A53-01_estuchelentesmiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,A53-01_estuchelentesmiel_producto2.jpg,A53-01_estuchelentesmiel_producto2,,,,,,,,,,,
A53-11,Default,cr,simple,Default Category/Mujer/Accesorios,CR,ESTUCHE LENTES NARANJA,,"3,7"" x 7,2"" ",88,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A53-11,ESTUCHE LENTES NARANJA,"Anteojos, lentes, sol, cuero","Estuche para anteojos, de cuero sin forrar. Cierre de amarre.",A53-11_estuchelentesnaranja_producto.jpg,A53-11_estuchelentesnaranja_producto,A53-11_estuchelentesnaranja_producto.jpg,A53-11_estuchelentesnaranja_producto,A53-11_estuchelentesnaranja_producto.jpg,A53-11_estuchelentesnaranja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,A53-11_estuchelentesnaranja_producto2.jpg,A53-11_estuchelentesnaranja_producto2,,,,,,,,,,,
A53-03,Default,cr,simple,Default Category/Mujer/Accesorios,CR,ESTUCHE LENTES NEGRO,,"3,7"" x 7,2"" ",88,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A53-03,ESTUCHE LENTES NEGRO,"Anteojos, lentes, sol, cuero","Estuche para anteojos, de cuero sin forrar. Cierre de amarre.",A53-03_estuchelentesnegro_producto.jpg,A53-03_estuchelentesnegro_producto,A53-03_estuchelentesnegro_producto.jpg,A53-03_estuchelentesnegro_producto,A53-03_estuchelentesnegro_producto.jpg,A53-03_estuchelentesnegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,A53-03_estuchelentesnegro_detalle.jpg,A53-03_estuchelentesnegro_detalle,,,,,,,,,,,
A53-20,Default,cr,simple,Default Category/Mujer/Accesorios,CR,ESTUCHE LENTES ROJO,,"3,7"" x 7,2"" ",88,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A53-20,ESTUCHE LENTES ROJO,"Anteojos, lentes, sol, cuero","Estuche para anteojos, de cuero sin forrar. Cierre de amarre.",A53-20_estuchelentesrojo_producto.jpg,A53-20_estuchelentesrojo_producto,A53-20_estuchelentesrojo_producto.jpg,A53-20_estuchelentesrojo_producto,A53-20_estuchelentesrojo_producto.jpg,A53-20_estuchelentesrojo_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,A53-20_estuchelentesrojo_detalle.jpg,A53-20_estuchelentesrojo_detalle,,,,,,,,,,,
A53-59,Default,cr,simple,Default Category/Mujer/Accesorios,CR,ESTUCHE LENTES SELVA,,"3,7"" x 7,2"" ",88,1,Taxable Goods,"Catalog, Search",  14.000 ,,,,A53-59,ESTUCHE LENTES SELVA,"Anteojos, lentes, sol, cuero","Estuche para anteojos, de cuero sin forrar. Cierre de amarre.",A53-59_estuchelentesselva_producto.jpg,A53-59_estuchelentesselva_producto,A53-59_estuchelentesselva_producto.jpg,A53-59_estuchelentesselva_producto,A53-59_estuchelentesselva_producto.jpg,A53-59_estuchelentesselva_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,A53-59_estuchelentesselva_detalle.jpg,A53-59_estuchelentesselva_detalle,,,,,,,,,,,
A26-55,Default,cr,simple,Default Category/Mujer/Accesorios,CR,COSMETIQUERA METALIZADA COOPER,,"5,5"" x 11"" x 2,5""",179,1,Taxable Goods,"Catalog, Search",  25.000 ,,,,A26-55,COSMETIQUERA METALIZADA COOPER,"Maquillaje, cuero, amplia, accesorio, metalica",Cosmetiquera de cuero forrada en tela. Cierre con zipper.,A26-55_cosmetiquerametalicarosegold-producto.jpg,A26-55_cosmetiquerametalicarosegold-producto,A26-55_cosmetiquerametalicarosegold-producto.jpg,A26-55_cosmetiquerametalicarosegold-producto,A26-55_cosmetiquerametalicarosegold-producto.jpg,A26-55_cosmetiquerametalicarosegold-producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A26-59,Default,cr,simple,Default Category/Mujer/Accesorios,CR,COSMETIQUERA METALIZADA SELVA,,"5,5"" x 11"" x 2,5""",179,1,Taxable Goods,"Catalog, Search",  25.000 ,,,,A26-59,COSMETIQUERA METALIZADA SELVA,"Maquillaje, cuero, amplia, accesorio, metalica",Cosmetiquera de cuero forrada en tela. Cierre con zipper.,A26-59_cosmetiquerametalicaselva_producto.jpg,A26-59_cosmetiquerametalicaselva_producto,A26-59_cosmetiquerametalicaselva_producto.jpg,A26-59_cosmetiquerametalicaselva_producto,A26-59_cosmetiquerametalicaselva_producto.jpg,A26-59_cosmetiquerametalicaselva_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-01,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO MIEL,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-01,TARJETERO MIEL,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A10-01_tarjeterosencillomiel_producto.jpg,A10-01_tarjeterosencillomiel_producto,A10-01_tarjeterosencillomiel_producto.jpg,A10-01_tarjeterosencillomiel_producto,A10-01_tarjeterosencillomiel_producto.jpg,A10-01_tarjeterosencillomiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-11,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO NARANJA,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-11,TARJETERO NARANJA,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A10-11_tarjeterosencillonaranja_producto.jpg,A10-11_tarjeterosencillonaranja_producto,A10-11_tarjeterosencillonaranja_producto.jpg,A10-11_tarjeterosencillonaranja_producto,A10-11_tarjeterosencillonaranja_producto.jpg,A10-11_tarjeterosencillonaranja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-03,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO NEGRO,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-03,TARJETERO NEGRO,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-46,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO PEACH,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-46,TARJETERO PEACH,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A10-46_tarjeterosencillopeach_producto.jpg,A10-46_tarjeterosencillopeach_producto,A10-46_tarjeterosencillopeach_producto.jpg,A10-46_tarjeterosencillopeach_producto,A10-46_tarjeterosencillopeach_producto.jpg,A10-46_tarjeterosencillopeach_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-20,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO ROJO,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-20,TARJETERO ROJO,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-47,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO ROSE,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-47,TARJETERO ROSE,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,A10-47_trajeterosencillorose_producro.jpg,A10-47_trajeterosencillorose_producro,A10-47_trajeterosencillorose_producro.jpg,A10-47_trajeterosencillorose_producro,A10-47_trajeterosencillorose_producro.jpg,A10-47_trajeterosencillorose_producro,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
A10-59,Default,cr,simple,"Default Category/Mujer/Accesorios, Default Category/Hombre",CR,TARJETERO SELVA,,"4"" x 3""",61,1,Taxable Goods,"Catalog, Search",  11.000 ,,,,A10-59,TARJETERO SELVA,"Cards, cardholder, leather, accessorie, fold",Tarjetero de cuero forrado Un compartimento interno y seis ranuras externas para tarjetas.,,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
